1478787514567696384	2022-01-05 17:56:32+00:00	Name the date!  Remember how Govt. made a hames of introducing this measure leading to thousands taking tests that weren’t required. Well, they’re doing it again!   “The new rule is expected to come into effect IN THE COMING DAYS.”  via @RTENews https://t.co/qrCpt8u1Q5
1478793390615629825	2022-01-05 18:19:53+00:00	Need to look at how they made it to the shelves in the first place too… https://t.co/yzk3LAgG4H
1478824696321822724	2022-01-05 20:24:17+00:00	@colm1762 @rtenews It didn’t 2 hours ago when I posted it. It read exactly as I posted - “in the coming days”. Glad it’s been clarified. (Others, less modest than me, would claim credit for that! 🤣)
1478825607396012033	2022-01-05 20:27:54+00:00	Reports now indicate these changes will come in from midnight tonight. Clarification will be welcome when it comes but I don’t understand the constant uncertainty with every Govt. utterance. Seems they can’t help themselves. https://t.co/QMQIJN31ge
1479027696810270722	2022-01-06 09:50:56+00:00	Nollaig na mBan shona daoibh go léir. ✊🏻🥂 https://t.co/a8W5vlYK33
1479075709431828488	2022-01-06 13:01:43+00:00	January Clinic Schedule   📍Kells, Mon 10th Jan, 4.30pm-6.30pm 📍Stamullen, Slane, Kentstown, Fri. 14th Jan, all day 📍Ashbourne, Mon 17th Jan, 4.30pm-6.30pm 📍Ratoath, Dunshaughlin, Dunboyne, Fri. 21st Jan, all day 📍Duleek, Mon 24th Jan, 4.30pm-6.30pm  ☎️ Call 01-8499573 appt https://t.co/L83hrMvr9G
1479357610985984000	2022-01-07 07:41:54+00:00	I will be on @LMFMRADIO this morning at 9.15am. Tune in if you can. 😊📻 https://t.co/P9abAhqv7r
1479392629121064963	2022-01-07 10:01:03+00:00	"This is great.......or, ye know, ""Rrrufff"".   https://t.co/95IkBwrNPm"
1479525486829133829	2022-01-07 18:48:58+00:00	Started off a series of engagements with Sustainable Energy Communities (SECs) with @ROMurchu &amp; @CllrPearse in #Louth today.   SECs have considerable potential to deliver bottom-up, community-led climate action but need to be adequately resourced, supported &amp; governed. https://t.co/PIo5PaMUVK
1479761434020126723	2022-01-08 10:26:33+00:00	Well said @davidcullinane. Compare this to Leo Varadkar’s nonsense yesterday. This is what @sinnfeinireland is about and people can see it, despite the attempts to distract.  via @IrishTimes https://t.co/6EHzN4xHaR
1479772423985766407	2022-01-08 11:10:13+00:00	It's time for a Citizens' Assembly to plan our future. It's time for Irish unity!  #time4unity #UnitedIreland https://t.co/znqIGYcill
1479859988512321542	2022-01-08 16:58:10+00:00	O’Rourke pushing for state to realise potential of green hydrogen - @meathchronicle   https://t.co/ndj2xTExru
1480141841026715648	2022-01-09 11:38:09+00:00	We’re living with, and going to continue living with, the consequence of complete mismanagement of energy security, supply &amp; demand, by successive Govts. (The last one in particular.)  Winter 2022 is a very significant concern now.  https://t.co/gA3lVFnU45
1480142678239191041	2022-01-09 11:41:28+00:00	See here, too, as further evidence. Incoherent policy, failure to deliver supply on one hand and blindly committing to demand on the other…A recipe for disaster.   https://t.co/LAM2sxE9iH
1480338908999303174	2022-01-10 00:41:13+00:00	#FTTB
1480470169394855941	2022-01-10 09:22:48+00:00	When price ISN'T a barrier why don't people opt for an EV?  Is it lack of supply? variety? charging infrastructure? range? and/or BAU/lack of familiarity &amp; incentives for manufacturers &amp; dealers? marketing? something else?  Important question to address.  https://t.co/OBBzP6nLFS
1480477877049114625	2022-01-10 09:53:26+00:00	The irony of Helen McEntee and FG Cllrs erecting a 'have a safe Christmas' sign up at the most dangerous junction in Co. Meath is lost on no-one.   Another serious collision yesterday.  Govt. won't fund works......or answer questions. https://t.co/ewPxhOoI50
1480899513263009800	2022-01-11 13:48:52+00:00	Back in harness in the Dáil today for the start of committee hearing on carbon budgets.   Climate Committee will issue report on budgets in early Feb. before their consideration by Dáil &amp; Seanad. https://t.co/cn9l0T2ZaB
1481007862751059970	2022-01-11 20:59:24+00:00	@NavanCycling @meathcoco Think it’s across the board. 👍  https://t.co/t3cLeUlXC3
1481202475315118085	2022-01-12 09:52:44+00:00	Mol an óige!   Best wishes to everyone taking part in the @BTYSTE especially to entrants from Eureka Kells, St. Ciaran's Kells, Dunshaughlin Community College, Ashbourne Community School &amp; Ratoath College. #LoveIrishResearch  Link to public portal here: https://t.co/Z46ehkDIDY https://t.co/asLq83ywfm
1481271960369782784	2022-01-12 14:28:50+00:00	"Prof Kevin Anderson tells Climate Committee;   ""Ireland’s failure to deliver any reduction in net emissions since 1990, despite its favourable financial position and geography suggests, thus far, that climate change has received no serious political attention."""
1481702987236102150	2022-01-13 19:01:35+00:00	Vigil for Ashling tomorrow at 4pm in Ashbourne. #AshlingMurphy https://t.co/ZaxAu0lQVf
1481914324851560448	2022-01-14 09:01:22+00:00	"""...A zero-tolerance policy towards all forms of male aggression and violence in both public and private spheres would be another good start too.""  https://t.co/8dqZHhbSSB"
1482022234508169220	2022-01-14 16:10:10+00:00	Ashbourne #VigilforAshling ❤️ https://t.co/sPmQVWT8ov
1482064352148697105	2022-01-14 18:57:31+00:00	@Niamh_McG93 @MollyByrneIre @mcveigh_joe @TrishCork @SheMcHugh @ElaineToomey1 @SPHeREprogramme @UCCPublicHealth Congratulations Dr. McGrath. 🌟
1482715299422130179	2022-01-16 14:04:09+00:00	Well done lads. 🏆🙌 https://t.co/UPBDw2ZJln
1483176965423210501	2022-01-17 20:38:39+00:00	Crisp night for the doors in #Ashbourne tonight. Great to be at it. https://t.co/390diHZCz6
1483711146884538371	2022-01-19 08:01:18+00:00	Sinn Féin published the Hydrogen Strategy Bill 2021 last year. Huge opportunity to decarbonise transport, heating &amp; industry. Govt. seems content to dither..  ⁦⁦@sinnfeinireland⁩ ⁦⁩  Govt urged to develop green hydrogen strategy via @RTENews https://t.co/w4GnW1GmBk
1483906269077508102	2022-01-19 20:56:38+00:00	"S'pose ""yes, Pearse, you were right on data centres, right on banks, and right on insurance"" would've been too much to expect.   The truth, like, but too much to expect..... https://t.co/d8uQBrKKPN"
1484101240996962306	2022-01-20 09:51:23+00:00	Received a parliamentary reply confirming that 10 homes were deep retrofitted under the SEAI scheme last year. Climate Committee heard on Tues that 1,730 were completed under the Local Authority scheme.   Covid was a challenge but 1,740 is a long, long way off 50,000.
1484151901755215874	2022-01-20 13:12:42+00:00	No, @rtetwip, he said &gt;154k are 'constructed' or 'under construction' at 7th Jan.   Less than 29,000 premises are PASSED i.e. ready and available for connection (at 23 Dec).   The (already reduced) target for premises to be passed by end Jan. is  60,000.   This will be missed... https://t.co/RqOFjUZ3Q5
1484176066524504070	2022-01-20 14:48:43+00:00	An incredible failure of Government, particularly when taken in the context of lack of supply-side delivery. https://t.co/3qLBkaoiZ4
1484498036348923904	2022-01-21 12:08:07+00:00	“I don’t know how we came out alive. The junction is a nightmare. It is only a matter of time before someone is killed.”   Thanks for @meathchronicle for covering the latest serious collision at Oberstown Cross.   @meathcoco and @Dept_Transport need to act urgently. https://t.co/QKCAUP6SIR
1484840231345999872	2022-01-22 10:47:52+00:00	Really good thread. Terry Pratchett’s boots. It’s expensive to be poor. EVs, retrofits, fresh food, quality clothes, bikes, etc.   Climate policy would do well to realise that. That’s what we mean by a ‘Just Transition’. https://t.co/lfxNIxZaNO
1485102556024090626	2022-01-23 04:10:15+00:00	#fttb
1485252651029827586	2022-01-23 14:06:41+00:00	"""The pandemic has exposed many vulnerabilities in our society, not least the fact that your home is your sanctuary and that many people don't have a home.  ""We need to ensure there's no going back and that we deliver the change that is really needed now."" - @PearseDoherty   #TWIP https://t.co/LyGMyt8Q5q"
1485885170234404868	2022-01-25 08:00:05+00:00	🚌 On public transport for the first time since Covid. Trying to build it into my every week routine - every day I can. (rural Meath - park &amp; ride at Ross Cross). Getting to work on the road is a nice benefit….and the driver’s an old school friend. Nice to say hello.
1486365960969797635	2022-01-26 15:50:35+00:00	Great to meet with @NavanCycling last night to discuss all things #activetravel in #Meath. Lots of opportunity to make progress in the county, including with #BoyneGreenway, but frustratingly slow progress to date must be addressed. https://t.co/yepIXJKA0z
1486613128368562176	2022-01-27 08:12:44+00:00	I will be on LMFM this morning at 9.45am. Tune in if you can. 😊📻 https://t.co/d2MN5QPmEv
1486665534074667009	2022-01-27 11:40:58+00:00	Bígí linn ar an Domhnach 🏴🕯 https://t.co/VKAbNlJA4Y
1486739380366630916	2022-01-27 16:34:25+00:00	Update on the National Broadband Plan rollout in #Meath. Frustratingly slow progress so far. Further commitments of increased delivery in the year(s) ahead, but time will tell. I will continue to press Govt. and NBI on it. https://t.co/9GUOUocyFy
1486979292739391496	2022-01-28 08:27:44+00:00	Bígí linn. LIVE online event tonight at 8pm to mark the 50th anniversary of Bloody Sunday. The event can be viewed on our Facebook, Twitter and YouTube and at https://t.co/20CrGAahcs https://t.co/SLYyQhe20j
1487837850192457731	2022-01-30 17:19:20+00:00	Meath remembers 🏴 #BloodySunday50 https://t.co/VZ4oolt7Vl
1488272972591034369	2022-01-31 22:08:22+00:00	⚠️ Children’s Mental Health Services need to be fixed &amp; protected.   No More Apologies, it's time for action.   👉Please support Sinn Féin’s motion in the Dáil this week. https://t.co/rJt4bX3uUq
1488474597351575555	2022-02-01 11:29:33+00:00	Sinn Féin supports carbon budgets as proposed by CCAC. This is not a licence for Govt. to hike carbon taxes and heap misery on workers &amp; families. They have options and choices to make. If the transition is not just and fair we are bound to failure. #ClimateAction
1488848447096688642	2022-02-02 12:15:05+00:00	Pleased to introduce the Healthcare (Transparent Payments) Bill in the Dáil today with @davidcullinane &amp; @SeanCroweTD. The ‘Dopesick’ Bill will provide for greater transparency on payments from pharmaceutical &amp; medical device companies to healthcare professionals &amp; organisations. https://t.co/vkiePqWuzw
1489139369843822592	2022-02-03 07:31:07+00:00	I will be on @LMFMRADIO at 10.30am this morning discussing the Healthcare (Transparent Payments) Bill.   Tune in if you can. 😊📻 https://t.co/8rzwosQFIU
1489597455486304260	2022-02-04 13:51:23+00:00	OBERSTOWN CROSS UPDATE: People might have seen the big sign at Swan's. Further details below. I'm happy to see this. Hopefully the works will proceed quickly and efficiently. Well done to all involved: https://t.co/mveB0SS4bU
1489969765959536640	2022-02-05 14:30:49+00:00	Next available NCT in Navan is 18th May. In Drogheda, it's 8th June. Same elsewhere. Problems on the horizon unless Minister and operator respond.    https://t.co/mDmdLaqA5y
1490070927152979969	2022-02-05 21:12:47+00:00	.@JohnnyGuirke https://t.co/N1MdI5RLLk
1490260117744463875	2022-02-06 09:44:34+00:00	Don’t know whether to be embarrassed, offended or complimented!!   So much for ‘climate sceptics’ &amp; ‘destructive opposition mode’.  Should’ve known. When it comes to ideas ‘For a Better Ireland’ you need look no further than @sinnfeinireland!   I guess it’s official now! https://t.co/h9rIPHja7x https://t.co/wPTa0wY5kl
1491109807272923137	2022-02-08 18:00:56+00:00	Sinn Féin would prioritise those most in need for retrofitting. We allocated €75m more than Govt. in our Budget 2022 to do just that.   Renters &amp; those on low incomes will be left behind by Govt’s new scheme while those with money (&amp; warmer homes?) are advantaged.
1491411563286511616	2022-02-09 14:00:00+00:00	Very happy to introduce the Green Hydrogen Strategy Bill in the Dáil today with @ReadaCronin, @JohnnyGuirke &amp; @QuinlivanTD.   Despite huff and puff from Govt., they are, yet again, painfully slow. A hydrogen strategy is an essential step. https://t.co/Z8ZPuQpAwH
1491701272721899524	2022-02-10 09:11:12+00:00	"Bit of perspective on the govt's ""can't do climate action without it"" carbon tax.   Last year, €652.3m was raised in carbon tax.   €148m was ring-fenced for climate measures. https://t.co/BKR68NdrQe"
1491764084966109188	2022-02-10 13:20:48+00:00	"At LQ today, when Labour raised #costoflivingcrisis with Leo Varadkar, Varadkar responded  by saying ""we all know what your party did in Government, &amp; it wasn't give money back to people, it was take it off them.""   Fair point......though FG were in govt. with them at the time!!"
1491770334185496577	2022-02-10 13:45:38+00:00	Pearse Doherty didn't miss it.... https://t.co/qjvZATlxN2
1491884567678042114	2022-02-10 21:19:33+00:00	Well done to @paul_gavan and colleagues on the advancement of the Safe Access to Termination of Pregnancy Bill through Committee stage of the Seanad today. https://t.co/TMlvG5D5L2
1492196993321553921	2022-02-11 18:01:01+00:00	Schools are prevented from installing solar panels due to outdated regulations. We're promised &amp; promised &amp; promised that they'll be updated but still we wait.   This is the lowest of low hanging fruit. The fact that govt. can't get this simple thing right doesn't bode well... https://t.co/YKm5w8iaD8
1492438530215358467	2022-02-12 10:00:48+00:00	👉This out of touch government has failed miserably to meet the challenge of the cost of living crisis.    💵Sinn Féin's Cost of Living plan puts workers &amp; families first by putting money into people’s pockets NOW when they need it most. https://t.co/yzTXTQCStf
1492861425513074698	2022-02-13 14:01:14+00:00	Listening to the guy from Glenveagh Homes on @thisweekrte. He’s concerned about “Mom and Pop” landlords - just like Leo Varadkar, and just like Leo Varadkar, he calls them “Mom and Pop” landlords. Funny that….
1492902502987177991	2022-02-13 16:44:28+00:00	Lovely to get out in the fresh air in Moynalty Park. A fantastic local amenity. I’d love to see more towns and villages with something similar. 😊🍃 https://t.co/X0h3eyXKvN
1493058014391291904	2022-02-14 03:02:24+00:00	99 #SuperBowl
1494946677303750657	2022-02-19 08:07:17+00:00	"Excellent work by @thejournal_ie  FactCheck: Has SF objected to the construction of 6,000 houses?   ""We rate the Taoiseach’s claim: MISLEADING. As per our verdict guide, this means the claim either intentionally or unintentionally misleads readers"".  https://t.co/E4FKbpDpQW"
1495337318693187586	2022-02-20 09:59:33+00:00	This is a serious warning. It will leave an already steep hill even steeper.   It’s what you get with institutional inertia, backloading of ambition and a dependence on carbon taxes and market tinkering. https://t.co/6zS2q1lJLP
1495396646158544896	2022-02-20 13:55:18+00:00	This week, a Sinn Féin motion to scrap carbon tax hikes in May will be debated in the Dáil.  Workers &amp; families are facing a cost of living crisis. For months, we have been warning the Government, but they have allowed rents, childcare and energy costs to spiral out of control. https://t.co/xWNW5uaAYW
1495521353209987074	2022-02-20 22:10:50+00:00	Happy to discuss #IrishUnity &amp; @sinnfeinireland’s call for a Citizens’ Assembly on Constitutional Change with Jim Naughtie on BBC Radio 4’s ‘The World This Weekend’.   Have a listen back here👇😊📻  https://t.co/XoFWbjL1GZ https://t.co/h29p6M6fUy
1495786256432836608	2022-02-21 15:43:28+00:00	Carbon tax hikes when people don't have alternatives are unfair &amp; punitive. e.g. Many are forced into cars for want of a decent transport service.  That's why the Sinn Féin motion in the Dáil this week is calling on the Government to scrap the planned carbon tax hikes in May. https://t.co/u8955lM2OH
1495826142703538183	2022-02-21 18:21:58+00:00	The sense of entitlement in Fine Gael really is something to behold…..
1496550732669067267	2022-02-23 18:21:13+00:00	Tonight, the Dáil will vote on a Sinn Féin motion to scrap the planned increases in carbon tax scheduled for 1st May &amp; 1st October.   In my contribution last night I addressed the claim that carbon tax is the be-all and end-all of climate action..... https://t.co/rkn5bk0CJy
1496620258546888708	2022-02-23 22:57:30+00:00	On Sunday the head of the EPA said we’d likely miss our 2022 emissions targets. So that’ll be EVERY SINGLE YEAR Paschal Donohoe sat at the cabinet table. But Sinn Féin are the problem…. https://t.co/qPy2h3eeAz
1497533411258290177	2022-02-26 11:26:02+00:00	Ready for the off in #Warrenpoint with @EnnisSinead this morning. Time for real change. Vótáil Sinn Féin. #AnMhí #AnDún https://t.co/drjvBsAUrW
1497863112745275393	2022-02-27 09:16:09+00:00	New EU Energy Strategy due this week. Can’t be a case of weaning ourselves off Russian gas onto European gas &amp; nuclear.  There has never been a more urgent need for transformational shift to renewables.   But incrementalism &amp; market singles will not do… https://t.co/Mlw7IkHVQp
1497900435474198533	2022-02-27 11:44:28+00:00	Fresh morning on the Hill of Tara for our Walk for Irish Unity. It’s time to plan, time to prepare. It’s time for Irish unity. #AnMhí #IrishUnity #Time4Unity #UnitedIreland https://t.co/fbKDkw24dY
1497998983310024713	2022-02-27 18:16:03+00:00	🗓 March Clinic Schedule  📍 Fri 4th Mar - Slane, Kentstown, Stamullen 📍 Mon 7th Mar - Kells office 📍 Fri 11th Mar - Ratoath, Dunshaughlin, Dunboyne 📍 Mon 14th Mar - Ashbourne office 📍 Mon 21st Mar - Duleek office  ☎️ Contact 01-8499573 for an appointment. https://t.co/7JbkH1QVpe
1498272675495616514	2022-02-28 12:23:37+00:00	Political will is the major barrier to transformation to climate resilient future. Well funded, inclusive decision-making processes are essential. Space must be made for the most vulnerable. #IPCCReport
1498405042872803329	2022-02-28 21:09:35+00:00	Crisp night on the doors in #Kells tonight. https://t.co/BhaRredErQ
1498420416217600008	2022-02-28 22:10:41+00:00	Best wishes for a speedy recovery https://t.co/24O3idwGeI
1498562371161399297	2022-03-01 07:34:45+00:00	I will be on @LMFMRADIO this morning at 10.15am discussing the latest #IPCCReport. Tune in if you can. 😊📻 https://t.co/JNNLZ0fE69
1498602258501672961	2022-03-01 10:13:15+00:00	Today, the Dáil will debate a Sinn Féin motion calling for greater urgency and a plan to address the dangerously high waiting lists for Health Care.  There are currently 1.3 million people a Health Care waiting list, with many having to wait over 18 months for access to care. https://t.co/ueGtxMDt3N
1498758150400450560	2022-03-01 20:32:43+00:00	Leinster House lit, in solidarity, in the colours of Ukraine this evening 🇺🇦 https://t.co/q17TDGzwWV
1498965944391147522	2022-03-02 10:18:25+00:00	"In the Dáil this morning, I raised the need for the Navan Mental Health Day Hospital to be properly housed &amp; for services to be returned in full.   Min. Butler advised that ""clearance is imminent &amp; the Day Hospital will reopen as soon as possible"".   Needs to happen urgently. https://t.co/yabrVadxGp"
1499490011187761154	2022-03-03 21:00:52+00:00	Today, in the Dáil, I raised the Government's failure to respond to the crisis in our haulage sector.   Tonight, it's being reported to me that hauliers are experiencing an acute shortage of fuel which could force businesses to the wall.   Trying to get some answers now. https://t.co/klidcd8Um0
1499828432087224324	2022-03-04 19:25:38+00:00	Friday clinics in Stamullen, Kentstown and Slane today. Nice to be able to get out on the doors on a lovely day too. The war and humanitarian crisis in Ukraine and runaway fuel and day-to-day bills were the dominant concerns. https://t.co/PLIKGMR2lx
1500015568400834564	2022-03-05 07:49:15+00:00	✅ Trickle down economics ✅ Inequity ✅ Advantaging the advantaged ✅ Self-righteousness ✅ Pontification ✅ …and carbon tax (they’re serious ye know)   - a winning formula for climate action &amp; carbon reduction. #JustTransition  https://t.co/mYvrYG93JS
1500080009582723077	2022-03-05 12:05:19+00:00	On the march in #Warrenpoint this morning encouraging people to use their vote on May 5th. “Postal and Proxies” doesn’t happen in the same way in the south and it’s more the pity. Time for real change. Vótáil Sinn Féin. https://t.co/wIRxK6rwyS
1500128838902292484	2022-03-05 15:19:20+00:00	Pairc Tailteann - the place to be this afternoon. #anmhíabú 🟢🟡 https://t.co/hWCNE8jCsS
1500192715539197958	2022-03-05 19:33:10+00:00	🚌 Ireland &amp; EU must prioritise the delivery of accessible &amp; affordable public transport in the weeks &amp; months ahead. Here, we are paying the price of decades of chronic under-investment.   🚂 Current fuel &amp; energy crisis will be a measure of just how just the transition will be.
1500389851299987458	2022-03-06 08:36:31+00:00	In April, the Dáil will debate Sinn Féin’s ban on disconnections bill. Every year, thousands are disconnected from gas &amp; electricity. Even during Covid, hundreds were.   A voluntary code is not enough &amp; it can’t wait until April.   Govt. must act now.   https://t.co/var43Z5FYe
1500488695018885121	2022-03-06 15:09:17+00:00	@fussireland @FindingCharlie @irl_open @kerrycouncil @BusinessInAsh @meathcoco @ThomasByrneTD They're in the process of being installed Rachel, as far as I'm aware - https://t.co/eHlcI2OJmI
1500507867354484736	2022-03-06 16:25:28+00:00	“Empowered women empower women.”  To celebrate International Women's Day 2022, Meath Sinn Féin &amp; Meath Ógra Shinn Féin welcome @Farrell_Mairead to the Newgrange Hotel, Navan this Tuesday - March 8th - at 5.30pm.  All welcome. Bígí linn.  #IWD2022 #BreakTheBias https://t.co/r2hJPxBstB
1500733381260328961	2022-03-07 07:21:35+00:00	I will be on @LMFMRADIO at 9.30am this morning discussing rising fuel prices and their impact on businesses, workers and families. Please tune in if you can. 📻 https://t.co/ywDfJnPheZ
1500942479142670337	2022-03-07 21:12:27+00:00	Tell us how the increase in fuel &amp; heating costs is affecting you https://t.co/cOoyDbOS8u  ☝️ Take our survey! https://t.co/qFt7jQvmcF
1501099729563930630	2022-03-08 07:37:19+00:00	I’ve written to the Oireachtas Transport Committee to request an urgent meeting on the impact of the fuel costs emergency on the transport &amp; logistics sector.   Urgent action needed from Government to protect supply chain &amp; mobility, and to support small businesses.
1501326508257947656	2022-03-08 22:38:27+00:00	Today, conveniently, the European Commission reminded Governments that they can do something about these excessive, crisis-related, windfall profits….. https://t.co/pqSTVY2f7v https://t.co/ORCRrtkoHH
1501639899740528645	2022-03-09 19:23:45+00:00	"Govt. must tackle price gouging &amp; profiteering.   Today, I asked the Taoiseach if the govt. here consider the profits of energy companies here ""excessive"" and if they intended to introduce a WINDFALL TAX. He didn't answer..... https://t.co/a7mazgENRR"
1501681632624922626	2022-03-09 22:09:35+00:00	There’s tone deaf and then there’s this. An insult to the hauliers and bus operators and taxi drivers that keep this country and its people and goods moving…and to anyone trying to fill a tank of petrol, diesel or kerosene.   https://t.co/NQdJqF037g
1502019915032809481	2022-03-10 20:33:48+00:00	Out and about in #Dunboyne this evening. Runaway fuel prices and the government’s hopeless response the big issue for people. https://t.co/Zqz9bGEAna
1502556028554158082	2022-03-12 08:04:08+00:00	Not since 1969 have #MedicalScientists taken full industrial action.   Failure by successive govts to address decades-long pay &amp; career dev. claims has forced this notice of strike action for 30th Mar (&amp; 5th &amp; 7th Apr).   Mins Donnelly &amp; McGrath must act urgently to resolve this. https://t.co/NhTFWDY3or
1502656346050682880	2022-03-12 14:42:45+00:00	Back on the campaign trail today in South Down with @EnnisSinead, @JohnnyGuirke and a great Meath/Down team.   8 weeks and counting to #ae22 polling day on 5th May and the chance to vote for real change.   Vótáil @sinnfeinireland https://t.co/UFnwJimacJ
1502718477190184966	2022-03-12 18:49:38+00:00	ENG 15 - 32 IRL ☘️
1502990327401099270	2022-03-13 12:49:52+00:00	“Having a domestic gas field [at Corrib] has provided no price protection to Ireland in the face of spiralling prices.”   Just let that sink in.   https://t.co/vLGjBhErGI
1503010511545319427	2022-03-13 14:10:05+00:00	Getting ready for the first St. Patrick’s Day Parade in 2 years in #Dunboyne - starting just now. The first in all of Europe in 2 years, we’re told. 😊☘️🇮🇪 https://t.co/ZshOliHt3F
1503070494366568453	2022-03-13 18:08:26+00:00	The best and worst of humanity in one map. We have the ability to tackle the most complex problems and to go on, then, to deny vast swathes of the world’s population access to the solution. It’s a matter, invariably, of political will……..and greed.  #TRIPSwaiver now https://t.co/YP3xQolcyd
1503701841644859392	2022-03-15 11:57:11+00:00	Nice #Kells feel to the St. Patrick’s Day greeting card from Uachtarán na hÉireann.   Right and fitting! 😊☘️🇮🇪 https://t.co/TuLW8cqiLq
1503740162894970882	2022-03-15 14:29:27+00:00	The average electricity bill will go up by 27% &amp; the average gas bill will go up by 39% in mid-April. This morning, the Minister for Finance said he would do no more for people before the budget in October. The Government is in dreamland.   https://t.co/JdcK5SPtfh
1503838804993576970	2022-03-15 21:01:25+00:00	I’m on the Tonight Show at 10pm this evening on Virgin Media 1 discussing the issues of the day. Tune in if you can. 😊📺 https://t.co/C1p5rm65O8
1504248073618444294	2022-03-17 00:07:42+00:00	Happy St. Patrick’s Day ☘️🇮🇪 Beannachtaí na Féile Pádraig ☘️🇮🇪  #StPatricksDay https://t.co/xhzcDa7aPU
1504382885138161666	2022-03-17 09:03:24+00:00	Kellie Harrington beaming about leading the Dublin #StPatricksDay Parade would just lift your heart. She’s the best of us.
1504456327812235264	2022-03-17 13:55:14+00:00	Very concerning development. Govt. must assess impact on strategic connectivity and work to ensure routes and jobs are maintained.  800 jobs to go at P&amp;O Ferries, services suspended via @RTENews https://t.co/CJ3P0mmiyZ
1504492511435399170	2022-03-17 16:19:01+00:00	Great turnout at the #Kells Parade today. ☘️🇮🇪  Well done to all the organisers and participants. Special mention for this topical float with a message for Paschal Donohoe! ⛽️ 👏  #StPatricksDay https://t.co/9WwcDAdtvh
1504741389212471296	2022-03-18 08:47:58+00:00	Disgraceful from P&amp;O. Govt. here should consider all options, including taking over these ferry operations (through Shared-Island Unit?), to protect jobs and essential Irish-British connectivity.    https://t.co/XYfjLvXjOL
1505567895627173895	2022-03-20 15:32:13+00:00	Well done to organisers for a fitting ceremony of local music, poetry, reflection and thanks in Navan today.   We remember all those we lost to Covid, and all those who sacrificed and contributed so much.   Very happy to attend along with @fennessy_edward. https://t.co/L60Rg7MCvQ
1505805225067753472	2022-03-21 07:15:16+00:00	I will be on @LMFMRADIO this morning at 9.45am discussing the runaway cost of living and @sinnfeinireland proposals to protect those at risk of poverty, including those who are working full and part-time. Tune in if you can. 😊📻 https://t.co/7uK4SrvlBG
1506005219389366277	2022-03-21 20:29:59+00:00	Out and about on the canvass trail. Grand stretch in the evening in #Duleek. https://t.co/SKro9nuk0D
1506240742590763014	2022-03-22 12:05:52+00:00	👉Households are struggling with rising energy costs. 👉The Government MUST take urgent action to address the spiralling cost of home heating.  👉Please support Sinn Féin’s plan this evening to assist families and workers. https://t.co/LMd0PhanWE
1506584262757265415	2022-03-23 10:50:53+00:00	Are you a haulier or bus operator? Today, the Oireachtas Committee on Transport will discuss the impact runaway fuel costs are having on your sector. Comment below or send me a message if you want to have your say. https://t.co/wshyiSjZnq
1506661198305148930	2022-03-23 15:56:36+00:00	Thinking of an apprenticeship? Check out the Apprenticeship Expo, next Tuesday 29th March in the Knightsbrook Hotel in Trim, Co Meath: https://t.co/4cuAb4Q1bk https://t.co/nWgvDKS187
1506747912977584145	2022-03-23 21:41:11+00:00	Disgraceful! FF/FG/Greens just voted NOT to reduce home energy costs for struggling households. You and your family deserve so much better. #Time4Change https://t.co/vfFCQtejUc
1506963393080668165	2022-03-24 11:57:25+00:00	Well done to @SadhbhO &amp; colleagues on this important research. Its significant recommendations must be heeded by govt.   Climate justice is social justice &amp; there will be no transition without it.   Happy to attend online launch this morning.   https://t.co/C9K8KC5vFE
1507280816782643203	2022-03-25 08:58:45+00:00	It's #DaffodilDay today, Friday 25th March. Please support this important fundraiser for @irishcancersoc in any way you can. https://t.co/2PN4TZ9hbo
1507736131521204225	2022-03-26 15:08:00+00:00	Regional AGM in #Navan this morning followed by an afternoon canvass in #Castletown.   Beautiful day for it. 😊☀️ https://t.co/yll1rdjXsb
1507746516349423625	2022-03-26 15:49:16+00:00	@DanielTMurray Congratulations 🎊❤️
1507746773351243780	2022-03-26 15:50:18+00:00	@LNBDublin @DCUClimate Congratulations @LNBDublin 🍾🥳
1507779821862064132	2022-03-26 18:01:37+00:00	…and schools and farm sheds and community halls and, and…  People are ready and willing to play a leading role in the energy transition. It’s a failure of govt. that they’re (still) being held back. Planning regs? Feed-in tariff?… https://t.co/6YZuIDCUld
1507993842942885888	2022-03-27 08:12:03+00:00	Missing an open goal.   Govt are failing to address deficiencies at every level of the renewables system - planning, regs, ports &amp; grid infrastructure, etc.  They’re set to miss 2030 targets &amp; the environmental &amp; economic opportunity of renewables.   https://t.co/J0qtohBlub
1508035336575803393	2022-03-27 10:56:56+00:00	Being delivered with the same sort of haste as that €200 electricity credit… https://t.co/AjxVLnbYtX
1508060985705340930	2022-03-27 12:38:52+00:00	Happy Mother’s Day to all the mammies doing their best to keep us on the right track…..and rewriting the rule book. 😊  #MothersDay https://t.co/aITC1D096l
1508095792808083461	2022-03-27 14:57:10+00:00	Glorious weather at Pairc Tailteann. Pity about the result for ⁦@MeathGAA⁩ but plenty to be positive about. Here’s hoping for a good summer!  🟢🟡 #anmhíabú https://t.co/U87bTWBD1T
1508133199817367553	2022-03-27 17:25:49+00:00	Colours are out in Rathfeigh/Skryne/Tara! #DWTSIRL https://t.co/VPtKgT95ap
1508181515326435332	2022-03-27 20:37:48+00:00	Days and weeks?! This is crazy. Tickets are booked in advance. It’s completely unacceptable that DAA are so poorly prepared. Minister should intervene to ensure an emergency contingency plan is put in place immediately. https://t.co/dAN5827ibt
